date,AAPL,MSFT,NVDA,GOOG,META,TSLA,AMZN,BRK-B,JPM,XOM,600519,000858,601318,601398,000333,600036,000651,601888,000725,002594
2021-10-14,138.891,306.611,175.505,49.784,69.889,85.932,210.873,96.793,99.69,149.549,10.412,9.165,5.351,15.995,8.331,15.054,4.541,14.164,8.228,12.853
2021-10-15,136.981,305.16,176.003,50.084,70.867,87.501,210.227,98.283,105.901,153.79,10.636,9.493,5.359,15.563,8.915,14.548,4.505,14.469,8.123,12.752
2021-10-18,134.928,302.795,175.208,51.32,72.085,87.297,209.664,93.632,101.935,153.933,10.542,9.345,5.171,15.272,9.023,13.94,4.673,14.445,8.158,12.634
2021-10-19,134.015,302.843,171.06,50.352,69.808,89.577,203.783,96.249,105.538,152.031,10.386,9.597,5.044,14.381,9.283,14.317,4.591,14.584,7.783,12.408
2021-10-20,125.677,300.83,171.57,52.049,67.122,89.691,207.876,98.787,107.488,152.483,10.746,9.788,5.046,15.11,8.953,14.239,4.817,14.818,7.682,12.682
2021-10-21,120.563,306.786,172.882,51.969,65.867,89.896,212.082,101.104,106.219,151.263,10.656,9.911,5.265,13.938,8.8,13.8,4.876,14.55,7.841,12.316
2021-10-22,125.164,295.091,167.492,50.926,64.781,89.497,215.672,102.216,110.937,149.89,10.682,10.048,5.267,14.008,8.82,13.778,4.922,14.689,7.549,12.27
2021-10-25,130.892,287.822,169.104,52.138,66.11,90.87,213.156,102.914,105.579,151.094,10.766,9.91,5.128,13.548,8.606,14.007,4.986,15.164,7.842,12.638
2021-10-26,130.1,280.634,168.589,51.82,65.101,90.172,210.336,105.895,104.213,147.292,10.542,10.325,5.246,13.216,8.95,13.962,4.879,14.827,8.081,12.935
2021-10-27,132.252,287.201,160.425,52.766,63.696,92.103,205.066,111.531,100.956,143.97,10.774,10.18,5.178,13.736,9.266,13.716,4.849,14.991,8.019,13.338
2021-10-28,133.479,299.157,157.007,52.439,62.729,90.032,205.622,108.73,102.164,144.155,10.894,10.25,5.34,13.82,9.148,13.65,5.012,14.704,8.761,13.149
2021-10-29,144.824,298.594,155.479,52.397,64.614,88.069,201.352,112.014,99.232,144.242,11.197,10.101,5.812,13.45,9.555,13.646,4.94,15.065,8.968,13.416
2021-11-01,149.37,297.572,163.23,53.029,64.689,89.426,196.778,111.846,100.474,145.19,11.056,9.89,5.655,13.232,9.415,13.054,5.062,15.432,8.712,13.066
2021-11-02,148.961,298.257,165.741,53.419,64.438,89.358,195.297,111.545,100.073,149.767,11.073,9.996,5.815,12.952,10.022,13.17,4.9,15.309,8.916,12.983
2021-11-03,145.181,306.749,160.171,50.971,64.305,88.611,193.57,106.971,98.892,150.167,11.077,10.046,5.667,12.942,9.912,12.773,4.763,16.115,8.939,12.932
2021-11-04,138.911,300.121,162.343,49.672,66.529,90.35,191.668,106.231,100.013,151.776,11.127,9.868,5.648,13.011,10.057,12.965,4.974,16.302,8.731,12.753
2021-11-05,139.79,302.023,155.997,50.775,65.279,89.305,193.665,103.435,99.394,149.511,10.832,9.549,5.657,13.713,10.409,12.51,4.897,16.582,8.45,12.645
2021-11-08,137.003,309.271,160.522,50.648,67.577,89.03,194.171,102.216,96.606,151.527,10.85,9.277,5.621,12.772,10.743,12.799,4.836,16.844,8.712,12.496
2021-11-09,131.777,313.178,158.72,50.061,68.004,91.721,193.24,99.245,103.917,150.374,10.569,9.527,6.105,12.918,10.883,12.683,4.989,17.243,8.557,12.195
2021-11-10,129.546,314.796,158.49,48.509,67.773,94.761,194.15,98.115,102.668,150.695,10.634,9.396,5.951,12.809,10.85,12.529,5.134,16.844,8.536,12.465
2021-11-11,125.812,322.546,164.085,47.319,72.259,97.967,190.466,97.112,96.697,150.574,10.223,9.325,6.076,13.157,10.992,12.615,5.244,16.929,8.299,12.416
2021-11-12,131.715,301.847,158.776,45.122,70.323,97.498,191.064,97.45,94.62,153.255,9.879,9.63,5.671,13.295,10.776,12.37,5.174,17.089,8.113,12.487
2021-11-15,134.992,306.94,153.187,45.043,69.73,100.103,191.839,93.246,91.515,150.132,10.022,9.387,5.827,13.523,10.821,12.451,5.14,16.935,8.086,12.546
2021-11-16,135.066,302.318,151.021,44.442,67.54,98.234,186.221,89.654,93.621,144.693,9.92,9.234,6.061,13.661,10.53,12.247,5.177,17.128,8.187,12.571
2021-11-17,140.638,289.241,155.229,43.469,69.276,96.485,190.149,90.613,94.515,144.33,9.741,9.074,5.862,13.307,10.071,12.095,5.26,17.634,7.542,12.608
2021-11-18,141.042,292.965,149.273,43.426,72.391,91.867,186.963,88.721,95.612,145.572,9.961,9.405,5.354,13.769,10.209,12.208,5.198,17.466,7.64,12.519
2021-11-19,137.826,302.794,138.472,43.819,75.61,95.168,187.494,91.392,94.762,146.074,10.017,9.828,5.413,14.085,10.532,11.896,5.219,17.451,7.47,12.974
2021-11-22,143.675,301.985,136.989,45.977,78.09,93.559,192.086,92.03,94.149,149.149,10.171,9.847,5.419,14.456,10.777,11.558,5.251,17.119,7.795,13.23
2021-11-23,145.903,309.07,139.08,44.388,77.749,93.414,195.866,93.628,93.309,150.356,10.137,10.021,5.558,14.979,10.76,11.625,5.408,16.403,8.386,13.244
2021-11-24,141.873,321.207,143.537,45.611,77.07,91.745,196.2,97.304,93.199,149.121,10.624,9.891,5.949,15.162,11.23,11.62,5.503,16.909,8.173,13.104
2021-11-25,141.243,331.531,141.956,46.669,73.766,93.173,194.966,96.565,95.365,143.616,10.345,10.325,5.784,15.803,10.908,11.667,5.31,16.906,7.746,13.073
2021-11-26,137.967,344.77,140.582,45.851,77.751,92.545,198.889,95.136,96.313,143.2,10.667,10.233,5.615,15.742,10.396,11.755,5.283,16.932,7.871,13.218
2021-11-29,132.852,351.118,144.919,46.095,78.767,90.131,201.796,97.474,97.691,145.737,10.652,10.43,5.39,15.652,9.966,11.773,5.169,16.544,7.826,13.725
2021-11-30,136.32,351.972,138.044,45.631,77.818,91.058,199.486,98.909,99.088,144.948,10.332,10.406,5.494,15.656,9.799,11.937,5.237,16.479,8.303,13.26
2021-12-01,143.545,338.675,136.79,45.855,80.582,88.438,196.492,98.488,101.522,145.155,10.419,10.344,5.588,15.653,10.001,11.965,5.35,16.913,8.608,13.488
2021-12-02,138.162,336.889,137.598,47.491,78.598,86.992,188.483,102.303,102.401,146.293,10.475,10.731,5.485,15.43,9.849,11.424,5.362,16.92,8.841,13.879
2021-12-03,140.395,330.289,139.332,48.188,79.497,83.269,189.26,101.798,103.481,144.015,10.273,10.862,5.636,16.148,9.965,11.112,5.329,16.939,8.687,13.368
2021-12-06,138.003,347.682,137.628,48.786,79.203,80.891,189.137,101.974,106.862,145.617,10.1,11.218,5.73,16.049,10.375,11.598,5.337,17.029,8.872,13.316
2021-12-07,136.269,346.433,137.885,48.326,80.589,81.279,193.662,102.119,105.071,149.642,10.092,11.283,5.742,16.099,9.942,11.427,5.363,16.539,8.949,12.968
2021-12-08,134.165,347.672,129.136,46.687,80.52,78.042,195.261,99.606,102.776,149.366,10.153,11.068,5.564,16.283,10.183,11.674,5.283,16.79,9.021,13.116
2021-12-09,131.095,352.484,127.06,46.488,77.531,75.72,200.711,99.9,99.626,146.763,9.698,10.923,5.474,17.66,10.323,11.585,5.133,16.299,8.595,13.006
2021-12-10,131.369,353.072,128.676,47.819,77.747,75.798,198.094,103.784,100.21,146.746,9.996,10.949,5.014,16.839,10.108,11.572,4.888,15.944,8.982,12.972
2021-12-13,128.483,367.637,125.529,46.149,79.942,75.023,202.84,105.129,95.354,141.57,9.904,10.795,5.118,16.647,10.451,11.456,5.091,15.555,8.882,12.846
2021-12-14,129.532,362.379,125.843,45.044,79.945,78.217,200.884,105.307,96.622,142.485,9.663,10.527,5.125,16.005,10.382,12.096,5.073,15.497,8.86,13.086
2021-12-15,129.452,364.295,127.421,45.203,81.63,81.289,204.237,104.931,96.435,143.673,9.824,10.812,5.161,15.907,10.288,11.986,5.116,15.374,8.702,13.17
2021-12-16,128.705,358.039,126.415,44.194,79.465,79.908,198.439,105.965,99.447,147.735,9.817,10.68,5.254,16.025,10.829,11.843,5.267,15.38,8.495,13.255
2021-12-17,125.607,346.933,127.096,43.406,79.474,80.922,199.581,108.218,97.762,147.411,10.029,10.714,5.327,15.822,10.811,11.403,5.113,15.057,8.582,13.317
2021-12-20,123.721,342.062,124.052,43.003,78.241,82.273,191.799,110.105,97.328,148.535,10.105,10.786,5.309,15.588,11.063,11.914,4.906,15.422,8.127,13.517
2021-12-21,126.372,341.971,123.509,41.663,79.832,81.339,190.961,109.202,100.335,146.595,10.102,10.644,5.321,15.657,11.438,11.694,5.009,15.733,8.425,13.436
2021-12-22,128.2,338.665,125.581,40.744,79.963,78.894,192.851,110.26,104.133,145.886,10.071,10.992,5.064,15.443,11.26,11.893,5.043,15.674,8.158,14.019
2021-12-23,124.869,333.255,126.213,41.434,81.47,78.959,191.022,111.794,102.347,142.402,10.156,10.716,5.024,15.585,11.612,12.125,4.84,15.504,7.647,13.382
2021-12-24,125.303,322.229,124.42,40.199,83.852,78.761,187.171,108.822,102.942,142.089,10.077,10.78,5.035,16.082,11.474,12.0,4.938,15.298,8.171,12.97
2021-12-27,127.975,321.787,125.263,38.728,85.436,78.132,190.554,109.412,103.851,141.52,9.919,10.84,4.909,16.397,11.324,12.185,4.892,15.192,7.838,12.389
2021-12-28,122.227,310.381,127.703,38.184,86.115,78.937,190.35,103.064,104.987,142.347,10.025,10.827,5.058,16.813,11.253,12.021,4.8,14.696,7.762,11.897
2021-12-29,124.138,316.229,121.049,38.856,83.937,77.788,188.665,104.505,104.355,141.039,9.996,10.512,4.945,17.336,11.086,11.754,4.763,14.368,8.037,12.106
2021-12-30,121.982,317.051,124.8,38.701,83.999,76.007,189.016,106.472,108.022,141.367,10.0,10.718,4.984,17.482,11.316,12.065,4.492,14.667,8.499,12.281
2021-12-31,123.979,306.172,123.835,38.305,82.896,76.262,199.256,108.73,102.684,140.737,10.193,10.898,5.007,17.412,11.395,12.024,4.484,14.777,7.976,12.662
2022-01-03,121.484,304.093,125.32,38.367,82.218,76.958,204.092,107.651,101.632,140.113,10.169,10.733,5.139,17.04,11.262,12.168,4.41,15.355,7.842,12.334
2022-01-04,115.578,298.8,129.326,36.832,81.479,75.156,209.083,108.648,102.945,140.432,10.169,10.905,5.303,16.86,11.455,12.283,4.468,15.253,7.635,12.572
2022-01-05,110.52,301.272,124.859,37.278,79.458,76.69,211.131,112.953,104.3,140.661,10.056,10.997,5.433,16.618,11.382,12.462,4.451,15.129,7.858,12.598
2022-01-06,110.749,311.14,122.687,37.632,75.457,73.946,212.055,117.397,108.164,142.542,10.131,10.681,5.038,16.969,11.295,12.026,4.517,14.989,8.257,12.659
2022-01-07,111.621,297.348,121.89,37.296,74.2,73.136,202.027,117.403,111.726,142.4,10.192,10.476,5.31,17.143,11.314,11.869,4.249,14.882,7.864,12.866
2022-01-10,108.944,298.353,119.535,38.19,74.635,72.823,199.468,117.947,110.984,141.727,10.354,10.745,5.515,17.488,11.448,11.784,4.217,14.656,8.304,12.629
2022-01-11,110.931,297.394,125.021,37.211,72.065,71.937,197.738,121.615,114.939,141.447,10.243,10.82,5.425,16.923,11.564,11.565,4.271,14.757,8.004,13.459
2022-01-12,105.972,302.365,122.37,38.209,72.153,71.169,190.465,116.746,112.863,139.937,10.155,10.684,5.472,17.615,11.465,11.679,4.241,14.773,8.091,13.716
2022-01-13,105.862,304.098,120.729,38.369,75.795,74.019,186.215,115.817,115.775,139.252,10.297,10.478,5.306,17.146,11.71,11.995,4.324,14.601,7.78,13.541
2022-01-14,102.435,298.806,121.485,38.091,77.884,72.788,178.968,120.127,121.477,143.996,10.341,10.357,4.949,16.621,11.651,12.361,4.142,15.039,7.755,13.178
2022-01-17,100.686,296.707,117.822,38.095,81.293,76.568,179.012,123.419,125.531,141.994,10.169,10.254,4.884,16.423,11.468,12.269,4.262,15.72,7.733,13.158
2022-01-18,100.893,291.23,116.73,38.023,82.189,77.348,182.149,124.764,126.007,141.487,10.405,10.059,4.794,17.582,11.057,12.352,4.199,15.924,7.663,13.226
2022-01-19,98.595,298.923,117.803,39.124,84.764,77.581,186.398,119.752,125.015,140.731,10.084,9.665,4.738,17.134,11.331,12.479,4.127,16.141,7.757,13.589
2022-01-20,97.633,299.262,116.902,38.167,83.229,78.434,188.147,119.69,120.042,140.301,10.224,9.914,4.582,16.984,11.339,12.656,4.222,16.439,7.522,13.198
2022-01-21,100.395,313.086,116.733,37.513,81.894,82.652,184.684,117.868,121.153,139.68,9.988,10.131,4.467,16.9,11.403,12.407,4.336,17.168,7.323,13.301
2022-01-24,98.887,312.826,115.247,38.439,76.096,81.032,177.678,119.03,117.669,140.451,10.324,9.841,4.468,16.837,11.703,12.92,4.441,17.226,7.425,12.798
2022-01-25,101.224,307.709,110.84,37.929,78.517,79.229,171.566,116.506,115.295,136.674,10.034,9.872,4.35,16.473,11.57,12.999,4.651,16.995,7.735,12.946
2022-01-26,98.172,296.736,111.871,38.746,81.742,78.07,167.352,113.35,111.747,139.116,10.239,9.672,4.435,16.547,11.183,13.282,4.718,17.16,7.618,12.919
2022-01-27,99.67,284.095,117.063,40.299,80.626,78.207,164.523,107.071,110.484,140.685,10.221,9.615,4.542,17.057,11.207,13.645,4.631,17.421,7.74,13.557
2022-01-28,103.677,273.484,117.233,39.946,80.156,75.481,164.161,110.724,110.509,137.973,10.15,9.541,4.92,17.216,11.297,13.813,4.646,17.019,7.924,12.835
2022-01-31,96.745,275.406,118.031,40.603,78.642,75.598,160.971,109.612,111.424,133.006,10.181,9.45,5.041,16.684,11.229,13.494,4.607,16.911,8.13,13.439
2022-02-01,94.71,278.936,120.263,39.537,79.492,78.347,162.235,110.173,109.748,131.017,10.294,9.876,5.086,16.529,11.643,13.455,4.825,17.358,7.897,12.67
2022-02-02,96.277,268.537,116.427,40.254,81.894,78.679,161.641,110.259,112.984,130.627,10.123,9.631,4.979,16.279,10.933,12.955,4.876,16.617,7.713,12.407
2022-02-03,95.816,274.466,121.673,40.465,78.229,78.285,161.839,107.146,112.467,136.245,9.972,9.456,5.032,16.311,11.371,13.079,4.855,16.332,7.554,11.892
2022-02-04,96.862,271.459,122.429,40.933,79.13,77.363,165.724,103.562,110.215,137.583,10.085,9.294,5.092,16.931,11.428,13.031,4.954,16.271,8.005,12.117
2022-02-07,95.335,272.583,127.722,40.343,78.621,78.894,161.95,100.814,110.988,133.665,9.772,9.513,5.003,16.868,11.562,13.022,4.812,16.414,8.014,11.767
2022-02-08,95.633,283.287,125.422,38.808,78.918,77.623,163.482,98.913,116.907,132.292,9.667,9.16,5.142,16.833,10.615,13.378,4.84,15.894,8.133,11.375
2022-02-09,95.299,289.553,131.448,39.285,79.929,80.693,163.602,99.984,118.066,132.306,10.193,9.003,4.895,17.686,11.084,13.243,4.734,15.853,8.229,11.44
2022-02-10,98.416,287.869,134.214,37.423,79.6,84.029,162.668,97.902,117.039,132.981,9.86,9.297,4.914,17.867,10.641,13.17,4.548,16.292,7.9,11.577
2022-02-11,99.176,281.899,136.267,37.169,79.449,84.57,165.737,102.641,112.386,130.262,10.06,9.348,5.011,18.164,10.513,13.179,4.631,16.326,8.374,11.596
2022-02-14,100.168,267.535,137.225,38.004,79.069,84.642,168.842,105.598,111.838,130.102,9.951,9.389,4.964,19.177,10.473,12.633,4.729,16.695,8.376,11.556
2022-02-15,99.116,263.089,136.476,38.196,81.138,86.551,165.793,108.012,112.648,128.707,10.04,9.84,4.93,19.164,10.583,12.711,4.779,16.468,8.567,12.095
2022-02-16,97.869,261.922,140.851,39.949,82.092,88.618,165.352,107.751,111.594,126.517,10.155,9.748,4.909,18.097,10.755,11.999,4.758,16.16,8.108,11.965
2022-02-17,96.785,255.887,141.5,40.925,82.632,87.227,166.458,112.285,106.747,127.175,10.358,9.593,4.769,18.748,10.997,11.986,4.618,16.491,8.403,12.215
2022-02-18,97.904,255.241,134.431,40.326,79.953,86.365,165.711,111.713,104.43,128.902,10.318,9.533,4.966,17.914,11.224,12.22,4.493,16.642,8.316,12.267
2022-02-21,96.851,255.871,130.673,40.376,79.227,84.081,167.834,111.712,108.583,130.793,10.684,9.289,4.718,18.365,11.299,12.346,4.392,16.182,7.983,11.936
2022-02-22,97.692,254.651,130.172,40.355,81.152,84.889,168.956,112.323,112.84,132.144,10.568,9.553,4.829,17.485,11.42,12.182,4.368,15.883,7.85,12.108
2022-02-23,103.314,250.842,131.343,38.894,81.297,86.159,175.37,114.565,110.283,131.202,10.609,9.677,4.901,17.472,11.117,12.196,4.477,16.477,7.55,11.916
2022-02-24,105.855,252.012,131.279,38.066,82.765,83.831,170.138,116.649,112.369,132.856,10.653,9.922,4.742,17.3,10.916,11.902,4.588,16.124,7.257,11.896
2022-02-25,104.991,254.839,135.55,37.592,86.654,83.127,169.891,115.237,108.947,133.654,10.435,10.193,4.756,16.932,11.162,11.903,4.412,16.487,7.275,11.995
2022-02-28,108.522,248.337,128.834,35.834,89.076,80.885,166.953,113.661,113.133,134.076,10.378,10.099,4.608,16.773,11.398,12.694,4.34,16.307,7.193,11.417
2022-03-01,107.393,256.89,129.439,35.894,89.365,79.459,169.156,115.738,113.983,132.869,10.405,9.885,4.833,17.27,11.607,13.035,4.267,16.313,7.271,11.099
2022-03-02,101.486,256.443,123.472,35.708,88.244,80.457,163.813,118.09,116.981,131.923,10.321,9.874,4.572,16.929,11.465,13.053,4.016,16.434,7.648,11.36
2022-03-03,98.765,256.718,126.021,34.339,82.425,79.316,165.123,116.924,111.745,132.21,10.771,9.68,4.525,17.198,11.728,13.103,4.117,15.624,7.508,11.177
2022-03-04,93.785,261.236,125.835,34.682,82.129,78.905,163.194,111.968,113.873,137.594,10.444,9.717,4.335,16.736,11.397,12.815,4.093,15.278,6.995,11.011
2022-03-07,92.954,262.859,127.325,35.28,81.495,76.317,160.945,111.43,113.961,138.402,10.663,9.965,4.184,16.654,11.705,12.585,4.082,15.315,7.031,11.064
2022-03-08,93.072,269.029,124.601,35.487,82.392,76.697,156.415,113.416,116.661,137.158,10.824,9.928,4.418,16.814,11.635,12.69,4.21,15.06,7.292,10.964
2022-03-09,97.412,271.048,128.85,35.24,82.128,76.71,155.108,119.089,119.621,135.431,10.818,9.962,4.437,16.349,12.124,12.542,4.219,15.421,7.277,11.086
2022-03-10,98.357,267.237,132.451,35.746,81.506,75.629,158.657,115.303,119.948,134.478,10.646,9.941,4.46,15.75,11.492,12.801,4.177,14.842,7.622,11.078
2022-03-11,97.843,269.719,134.582,36.332,77.781,75.413,158.738,114.061,118.143,139.379,10.496,10.121,4.361,15.976,12.136,13.257,4.232,15.046,7.618,11.141
2022-03-14,100.138,262.493,134.261,36.613,75.933,75.778,160.908,112.947,120.714,138.607,10.395,9.97,4.501,16.49,11.851,13.359,4.336,14.563,7.193,10.951
2022-03-15,94.156,263.34,136.408,35.932,76.94,74.575,166.471,117.213,120.639,140.79,10.058,9.477,4.374,16.461,11.745,13.393,4.366,14.448,7.307,11.011
2022-03-16,94.835,263.294,134.044,36.184,80.453,72.363,167.526,117.2,117.949,140.064,9.873,9.692,4.497,16.256,11.807,12.886,4.436,14.09,7.378,11.324
2022-03-17,96.907,262.144,137.144,37.212,80.313,75.163,165.809,114.403,115.17,140.796,9.607,9.908,4.362,16.335,11.609,13.106,4.421,14.73,7.627,11.169
2022-03-18,93.061,261.5,143.135,36.717,81.066,74.253,167.539,116.24,110.746,142.749,9.837,10.008,4.267,16.368,11.593,12.77,4.413,14.049,8.057,11.433
2022-03-21,96.044,249.867,147.242,38.53,83.15,74.184,165.872,115.056,109.347,141.557,9.943,9.865,4.381,16.488,11.387,12.652,4.424,14.183,8.165,11.426
2022-03-22,97.007,246.736,144.604,38.081,81.455,75.827,164.354,111.317,112.669,140.216,10.081,9.613,4.515,15.318,11.195,12.928,4.346,13.61,8.279,11.644
2022-03-23,95.978,247.439,146.098,38.132,82.302,81.482,159.485,108.704,113.313,144.142,10.185,9.721,4.611,15.046,11.335,13.232,4.289,14.294,8.456,11.689
2022-03-24,97.713,248.541,141.348,37.558,80.775,79.459,162.625,113.929,111.823,146.594,10.212,9.752,4.445,14.694,11.087,13.094,4.426,14.221,8.417,11.686
2022-03-25,103.858,242.573,143.581,37.775,82.667,80.29,161.525,115.217,114.332,148.625,10.478,9.725,4.378,14.763,10.882,12.976,4.633,14.273,8.044,11.796
2022-03-28,104.454,250.084,145.396,36.267,83.061,79.194,162.282,115.652,111.906,150.675,10.36,10.124,4.404,14.847,10.518,12.773,4.735,14.776,8.155,12.164
2022-03-29,105.243,245.047,138.498,35.828,83.776,78.392,159.058,114.962,112.3,151.95,10.377,9.757,4.276,15.121,10.392,12.43,4.589,14.834,8.251,12.244
2022-03-30,104.0,250.894,134.467,34.939,82.13,77.301,160.618,115.974,111.871,157.093,10.513,10.148,4.482,15.238,10.733,12.254,4.438,14.917,7.951,12.399
2022-03-31,101.661,253.62,133.612,35.069,83.714,75.573,158.314,116.956,114.305,157.358,10.26,10.003,4.043,14.685,10.514,11.809,4.315,14.97,8.279,12.292
2022-04-01,104.048,249.849,132.701,35.901,88.344,75.59,158.023,117.986,109.609,158.99,10.829,9.59,3.984,15.291,10.328,11.993,4.328,15.176,8.415,12.785
2022-04-04,101.691,260.637,128.675,36.461,86.088,73.351,160.98,118.454,107.231,155.386,10.669,9.667,3.915,15.618,10.382,12.103,4.045,15.006,8.066,12.807
2022-04-05,101.967,253.342,130.096,34.472,85.393,74.877,163.71,121.356,102.652,153.448,10.693,9.877,3.53,15.07,10.292,12.258,4.038,14.936,8.505,12.84
2022-04-06,100.713,259.081,131.07,36.129,85.979,75.045,163.804,121.535,102.041,150.595,10.932,9.796,3.403,15.219,10.863,11.996,4.17,15.229,8.302,12.808
2022-04-07,102.109,265.456,130.538,36.398,87.816,75.786,158.132,118.4,105.437,153.867,11.109,9.471,3.479,14.97,10.661,11.674,4.265,15.335,8.108,13.131
2022-04-08,103.119,261.354,128.111,35.762,86.602,75.133,167.833,116.525,104.119,147.617,11.113,9.437,3.484,15.035,10.754,11.69,4.215,15.3,8.381,12.939
2022-04-11,106.125,270.241,131.714,35.914,80.259,74.64,173.911,110.343,102.803,146.793,11.136,9.255,3.676,15.49,11.01,11.709,4.172,14.8,8.373,12.367
2022-04-12,104.725,268.789,137.488,36.082,83.175,75.168,176.622,116.526,105.293,139.775,10.831,9.358,3.82,16.429,11.266,11.673,4.227,15.33,8.865,12.546
2022-04-13,104.031,270.817,135.901,35.544,84.896,73.428,174.12,119.362,108.396,138.018,10.719,9.522,3.879,16.538,11.336,11.598,4.319,15.097,8.505,12.929
2022-04-14,101.325,272.675,133.879,35.728,81.097,72.96,173.898,116.765,108.245,137.048,10.816,9.296,3.924,16.683,11.296,12.049,4.266,15.456,8.16,13.455
2022-04-15,100.171,271.967,135.712,35.244,79.874,71.733,172.17,115.966,110.327,140.273,10.899,9.148,3.934,16.531,11.866,12.167,4.242,15.527,8.192,13.225
2022-04-18,101.281,277.422,134.586,34.934,83.213,70.481,176.732,114.053,107.267,141.316,11.136,9.305,3.573,16.623,11.664,12.711,4.186,15.058,8.395,13.248
2022-04-19,103.456,282.871,134.231,34.397,86.43,67.461,177.847,118.94,111.313,139.535,11.108,9.125,3.445,17.269,11.542,12.888,4.057,15.51,8.161,13.429
2022-04-20,100.924,271.192,136.933,33.271,88.62,69.416,175.216,114.441,117.799,142.093,10.827,8.904,3.458,17.256,11.363,13.386,4.036,15.61,7.833,13.348
2022-04-21,103.402,279.839,130.296,33.403,88.284,68.499,173.732,114.894,119.551,142.273,11.03,8.668,3.534,16.831,10.884,13.064,4.008,16.11,7.986,13.53
2022-04-22,107.316,268.862,134.871,33.877,88.547,70.233,177.835,114.651,113.023,142.498,11.312,8.737,3.571,16.069,11.24,13.241,3.89,16.047,7.632,13.509
2022-04-25,108.612,275.684,135.256,34.303,88.315,71.873,183.753,117.329,111.451,139.844,11.492,8.798,3.462,16.502,10.593,13.114,3.949,16.321,7.8,13.861
